pref_code,code,lg_code,parent_code,type,ja,ja_hira,en,zh-CN,zh-TW,ko,pt,vi
19,19204,192040,,city,都留市,つるし,Tsuru-shi,都留市,都留市,쓰루시,Tçuru-xi,Đô Lưu thị
19,19205,192058,,city,山梨市,やまなしし,Yamanashi-shi,山梨市,山梨市,야마나시시,Yamanaxi-xi,Sơn Lê thị
19,19206,192066,,city,大月市,おおつきし,Otsuki-shi,大月市,大月市,오쓰키시,Ōtçuqui-xi,Đại Nguyệt thị
19,19207,192074,,city,韮崎市,にらさきし,Nirasaki-shi,韭崎市,韮崎市,니라사키시,Nirasaqui-xi,Lạt Thải thị
19,19208,192082,,city,南アルプス市,みなみあるぷすし,Minamialps-shi,南阿尔卑斯市,南阿爾卑斯市,미나미알프스시,Minami-Arupusu-xi,Nam An Phổ Tư thị
19,19209,192090,,city,北杜市,ほくとし,Hokuto-shi,北杜市,北杜市,호쿠토시,Hocuto-xi,Bắc Đỗ thị
19,19210,192104,,city,甲斐市,かいし,Kai-shi,甲斐市,甲斐市,가이시,Cai-xi,Giáp Phỉ thị
19,19211,192112,,city,笛吹市,ふえふきし,Fuefuki-shi,笛吹市,笛吹市,후에후키시,Fuefuqui-xi,Địch Xuy thị
19,19212,192120,,city,上野原市,うえのはらし,Uenohara-shi,上野原市,上野原市,우에노하라시,Uenohara-xi,Thượng Dã Nguyên thị
19,19213,192139,,city,甲州市,こうしゅうし,Koshu-shi,甲州市,甲州市,고슈시,Cōxū-xi,Giáp Châu thị
19,19214,192147,,city,中央市,ちゅうおうし,Chuo-shi,中央市,中央市,주오시,Xūō-xi,Trung Ương thị
19,19346,193461,,city,市川三郷町,いちかわみさとちょう,Ichikawamisato-cho,市川三乡町,市川三鄉町,이치카와미사토정,Ixicawamisato-xo,Phú Sĩ Hà Khẩu Hồ đinh
19,19364,193640,,town,早川町,はやかわちょう,Hayakawa-cho,早川町,早川町,하야카와정,Hayacawa-xo,Tảo Xuyên đinh
19,19365,193658,,town,身延町,みのぶちょう,Minobu-cho,身延町,身延町,미노부정,Minobu-xo,Thân Diên đinh
19,19366,193666,,town,南部町,なんぶちょう,Nanbu-cho,南部町,南部町,난부정,Nambu-xo,Nam Bộ đinh
19,19368,193682,,town,富士川町,ふじかわちょう,Fujikawa-cho,富士川町,富士川町,후지카와정,Fujicawa-xo,Phú Sĩ Xuyên đinh
19,19384,193844,,town,昭和町,しょうわちょう,Showa-cho,昭和町,昭和町,쇼와정,Xōwa-xo,Chiêu Hòa đinh
19,19422,194220,,village,道志村,どうしむら,Doshi-mura,道志村,道志村,도시촌,Dōxi-mura,Đạo Chí thôn
19,19423,194239,,town,西桂町,にしかつらちょう,Nishikatsura-cho,西桂町,西桂町,니시카쓰라정,Nixicatçura-xo,Tây Quyết đinh
19,19424,194247,,village,忍野村,おしのむら,Oshino-mura,忍野村,忍野村,오시노촌,Oxino-mura,Nhẫn Dã thôn
19,19425,194255,,village,山中湖村,やまなかこむら,Yamanakako-mura,山中湖村,山中湖村,야마나카코촌,Yamanacaco-mura,Sơn Trung Hồ thôn
19,19429,194298,,village,鳴沢村,なるさわむら,Narusawa-mura,鸣泽村,鳴澤村,나루사와촌,Narusawa-mura,Minh Trạch thôn
19,19430,194301,,town,富士河口湖町,ふじかわぐちこまち,Fujikawaguchiko-machi,富士河口湖町,富士河口湖町,후지카와구치코정,Fujicawaguxico-maxi,Phú Sĩ Hà Khẩu Hồ đinh
19,19442,194425,,village,小菅村,こすげむら,Kosuge-mura,小菅村,小菅村,고스게촌,Cosuge-mura,Tiểu Toan thôn
19,19443,194433,,village,丹波山村,たばやまむら,Tabayama-mura,丹波山村,丹波山村,다바야마촌,Tabayama-mura,Đan Ba Sơn thôn
20,20201,202010,,city,長野市,ながのし,Nagano-shi,长野市,長野市,나가노시,Nagano-xi,Trường Dã thị
20,20202,202029,,city,松本市,まつもとし,Matsumoto-shi,松本市,松本市,마쓰모토시,Matçumoto-xi,Tùng Bản thị
20,20203,202037,,city,上田市,うえだし,Ueda-shi,上田市,上田市,우에다시,Ueda-xi,Thượng Điền thị
20,20204,202045,,city,岡谷市,おかやし,Okaya-shi,冈谷市,岡谷市,오카야시,Ocaya-xi,Cương Cốc thị
20,20205,202053,,city,飯田市,いいだし,Iida-shi,饭田市,飯田市,이다시,Iida-xi,Phạn Điền thị
20,20206,202061,,city,諏訪市,すわし,Suwa-shi,诹访市,諏訪市,스와시,Suwa-xi,Chư Phỏng thị
20,20207,202070,,city,須坂市,すざかし,Suzaka-shi,须坂市,須坂市,스자카시,Suzaca-xi,Tu Phản thị
20,20208,202088,,city,小諸市,こもろし,Komoro-shi,小诸市,小諸市,고모로시,Comoro-xi,Tiểu Chư thị
20,20209,202096,,city,伊那市,いなし,Ina-shi,伊那市,伊那市,이나시,Ina-xi,Y Na thị
20,20210,202100,,city,駒ヶ根市,こまがねし,Komagane-shi,驹根市,駒根市,고마가네시,Comagane-xi,Câu Cá Căn thị
20,20211,202118,,city,中野市,なかのし,Nakano-shi,中野市,中野市,나카노시,Nacano-xi,Trung Dã thị
20,20212,202126,,city,大町市,おおまちし,Omachi-shi,大町市,大町市,오마치시,Ōmaxi-xi,Đại Đinh thị
20,20213,202134,,city,飯山市,いいやまし,Iiyama-shi,饭山市,飯山市,이야마시,Iiyama-xi,Phạn Sơn thị
20,20214,202142,,city,茅野市,ちのし,Chino-shi,茅野市,茅野市,지노시,Xino-xi,Thước Dã thị
20,20215,202150,,city,塩尻市,しおじりし,Shiojiri-shi,盐尻市,鹽尻市,시오지리시,Xiojiri-xi,Diêm Vĩ thị
20,20217,202177,,city,佐久市,さくし,Saku-shi,佐久市,佐久市,사쿠시,Sacu-xi,Tá Cửu thị
20,20218,202185,,city,千曲市,ちくまし,Chikuma-shi,千曲市,千曲市,지쿠마시,Xicuma-xi,Thiên Khúc thị
20,20219,202193,,city,東御市,とうみし,Tomi-shi,东御市,東御市,도미시,Tōmi-xi,Thiên Khúc thị
20,20220,202207,,city,安曇野市,あづみのし,Azumino-shi,安昙野市,安曇野市,아즈미노시,Azumino-xi,Đông Ngự thị
20,20303,203033,,town,小海町,こうみまち,Koumi-machi,小海町,小海町,고우미정,Cōmi-maxi,Nam Mục thôn
20,20304,203041,,village,川上村,かわかみむら,Kawakami-mura,川上村,川上村,가와카미촌,Cawacami-mura,Nam Tương Mộc thôn
20,20305,203050,,village,南牧村,みなみまきむら,Minamimaki-mura,南牧村,南牧村,미나미마키촌,Minamimaqui-mura,Bắc Tương Mộc thôn
20,20306,203068,,village,南相木村,みなみあいきむら,Minamiaiki-mura,南相木村,南相木村,미나미아이키촌,Minamiaiqui-mura,Tá Cửu Tuệ đinh
20,20307,203076,,village,北相木村,きたあいきむら,Kitaaiki-mura,北相木村,北相木村,기타아이키촌,Quitaaiqui-mura,Bắc Tương Mộc thôn
20,20309,203092,,town,佐久穂町,さくほまち,Sakuho-machi,佐久穗町,佐久穗町,사쿠호정,Sacuho-maxi,Tá Cửu Tuệ đinh
20,20321,203211,,town,軽井沢町,かるいざわまち,Karuizawa-machi,轻井泽町,輕井澤町,가루이자와정,Caruizawa-maxi,Khinh Tỉnh Trạch đinh
20,20323,203238,,town,御代田町,みよたまち,Miyota-machi,御代田町,御代田町,미요타정,Miyota-maxi,Lập Khoa đinh
20,20324,203246,,town,立科町,たてしなまち,Tateshina-machi,立科町,立科町,다테시나정,Tatexina-maxi,Lập Khoa đinh
20,20349,203491,,village,青木村,あおきむら,Aoki-mura,青木村,青木村,아오키촌,Aoqui-mura,Thanh Mộc thôn
20,20350,203505,,town,長和町,ながわまち,Nagawa-machi,长和町,長和町,나가와정,Nagawa-maxi,Trường Hòa đinh
20,20361,203610,,town,下諏訪町,しもすわまち,Shimosuwa-machi,下诹访町,下諏訪町,시모스와정,Ximosuwa-maxi,Thanh Mộc thôn
20,20362,203629,,town,富士見町,ふじみまち,Fujimi-machi,富士见町,富士見町,후지미정,Fujimi-maxi,Trường Hòa đinh
20,20363,203637,,village,原村,はらむら,Hara-mura,原村,原村,하라촌,Hara-mura,Nguyên thôn
20,20382,203823,,town,辰野町,たつのまち,Tatsuno-machi,辰野町,辰野町,다쓰노정,Tatçuno-maxi,Phú Sĩ Kiến đinh
20,20383,203831,,town,箕輪町,みのわまち,Minowa-machi,箕轮町,箕輪町,미노와정,Minowa-maxi,Nguyên thôn
20,20384,203840,,town,飯島町,いいじままち,Iijima-machi,饭岛町,飯島町,이지마정,Iijima-maxi,Phạn Đảo đinh
20,20385,203858,,village,南箕輪村,みなみみのわむら,Minamiminowa-mura,南箕轮村,南箕輪村,미나미미노와촌,Minamiminowa-mura,Nam Kỳ Luân thôn
20,20386,203866,,village,中川村,なかがわむら,Nakagawa-mura,中川村,中川村,나카가와촌,Nacagawa-mura,Trung Xuyên thôn
20,20388,203882,,village,宮田村,みやだむら,Miyada-mura,宫田村,宮田村,미야다촌,Miyada-mura,Cung Điền thôn
20,20402,204021,,town,松川町,まつかわまち,Matsukawa-machi,松川町,松川町,마쓰카와정,Matçucawa-maxi,Kỳ Luân đinh
20,20403,204030,,town,高森町,たかもりまち,Takamori-machi,高森町,高森町,다카모리정,Tacamori-maxi,Phạn Đảo đinh
20,20404,204048,,town,阿南町,あなんちょう,Anan-cho,阿南町,阿南町,아난정,Anan-xo,Nam Kỳ Luân thôn
20,20407,204072,,village,阿智村,あちむら,Achi-mura,阿智村,阿智村,아치촌,Axi-mura,Tùng Xuyên đinh
20,20409,204099,,village,平谷村,ひらやむら,Hiraya-mura,平谷村,平谷村,히라야촌,Hiraya-mura,A Nam đinh
20,20410,204102,,village,根羽村,ねばむら,Neba-mura,根羽村,根羽村,네바촌,Neba-mura,A Trí thôn
20,20411,204110,,village,下條村,しもじょうむら,Shimojo-mura,下条村,下條村,시모조촌,Ximojō-mura,Bình Cốc thôn
20,20412,204129,,village,売木村,うるぎむら,Urugi-mura,卖木村,賣木村,우루기촌,Urugi-mura,Căn Vũ thôn
20,20413,204137,,village,天龍村,てんりゅうむら,Tenryu-mura,天龙村,天龍村,덴류촌,Tenryū-mura,Hạ Điều thôn
20,20414,204145,,village,泰阜村,やすおかむら,Yasuoka-mura,泰阜村,泰阜村,야스오카촌,Yasuoca-mura,Bán Mộc thôn
20,20415,204153,,village,喬木村,たかぎむら,Takagi-mura,乔木村,喬木村,다카기촌,Tacagi-mura,Thiên Long thôn
20,20416,204161,,village,豊丘村,とよおかむら,Toyooka-mura,丰丘村,豐丘村,도요오카촌,Toyooca-mura,Thái U thôn
20,20417,204170,,village,大鹿村,おおしかむら,Oshika-mura,大鹿村,大鹿村,오시카촌,Ōxica-mura,Kiều Mộc thôn
20,20422,204226,,town,上松町,あげまつまち,Agematsu-machi,上松町,上松町,아게마쓰정,Agematçu-maxi,Nam Mộc Tằng đinh
20,20423,204234,,town,南木曽町,なぎそまち,Nagiso-machi,南木曾町,南木曾町,나기소정,Nagiso-maxi,Mộc Tổ thôn
20,20425,204250,,village,木祖村,きそむら,Kiso-mura,木祖村,木祖村,기소촌,Quiso-mura,Đại Tang thôn
20,20429,204293,,village,王滝村,おうたきむら,Otaki-mura,王泷村,王瀧村,오타키촌,Ōtaqui-mura,Ma Tích thôn
20,20430,204307,,village,大桑村,おおくわむら,Okuwa-mura,大桑村,大桑村,오쿠와촌,Ōcuwa-mura,Sinh Phản thôn
20,20432,204323,,town,木曽町,きそまち,Kiso-machi,木曾町,木曾町,기소군,Quiso-maxi,Triêu Nhật thôn
20,20446,204463,,village,麻績村,おみむら,Omi-mura,麻绩村,麻績村,오미촌,Omi-mura,Ma Tích thôn
20,20448,204480,,village,生坂村,いくさかむら,Ikusaka-mura,生坂村,生坂村,이쿠사카촌,Icusaca-mura,Sinh Phản thôn
20,20450,204501,,village,山形村,やまがたむら,Yamagata-mura,山形村,山形村,야마가타촌,Yamagata-mura,Sơn Hình thôn
20,20451,204510,,village,朝日村,あさひむら,Asahi-mura,朝日村,朝日村,아사히촌,Asahi-mura,Triêu Nhật thôn
20,20452,204528,,village,筑北村,ちくほくむら,Chikuhoku-mura,筑北村,筑北村,지쿠호쿠촌,Xicuhocu-mura,Trúc Bắc thôn
20,20481,204811,,town,池田町,いけだまち,Ikeda-machi,池田町,池田町,이케다정,Iqueda-maxi,Trì Điền đinh
20,20482,204820,,village,松川村,まつかわむら,Matsukawa-mura,松川村,松川村,마쓰카와촌,Matçucawa-mura,Tùng Xuyên thôn
20,20485,204854,,village,白馬村,はくばむら,Hakuba-mura,白马村,白馬村,하쿠바촌,Hacuba-mura,Bạch Mã thôn
20,20486,204862,,village,小谷村,おたりむら,Otari-mura,小谷村,小谷村,오타리촌,Otari-mura,Tiểu Cốc thôn
20,20521,205214,,town,坂城町,さかきまち,Sakaki-machi,坂城町,坂城町,사카키정,Sacaqui-maxi,Bản Thành đinh
20,20541,205419,,town,小布施町,おぶせまち,Obuse-machi,小布施町,小布施町,오부세정,Obuse-maxi,Tín Nùng đinh
20,20543,205435,,village,高山村,たかやまむら,Takayama-mura,高山村,高山村,다카야마촌,Tacayama-mura,Tiểu Xuyên thôn
20,20561,205613,,town,山ノ内町,やまのうちまち,Yamanouchi-machi,山之内町,山之內町,야마노우치정,Yamanōxi-maxi,Sơn Chi Nội đinh
20,20562,205621,,village,木島平村,きじまだいらむら,Kijimadaira-mura,木岛平村,木島平村,기지마다이라촌,Quijimadaira-mura,Mộc Đảo Bình thôn
20,20563,205630,,village,野沢温泉村,のざわおんせんむら,Nozawaonsen-mura,野泽温泉村,野澤溫泉村,노자와온센촌,Nozawaonsen-mura,Dã Trạch Ôn Tuyền thôn
20,20583,205834,,town,信濃町,しなのまち,Shinano-machi,信浓町,信濃町,시나노정,Xinano-maxi,Tín Nùng đinh
20,20588,205885,,village,小川村,おがわむら,Ogawa-mura,小川村,小川村,오가와촌,Ogawa-mura,Tiểu Xuyên thôn
20,20590,205907,,town,飯綱町,いいづなまち,Iizuna-machi,饭纲町,飯綱町,이즈나정,Iizuna-maxi,Phạn Tùng đinh
20,20602,206024,,village,栄村,さかえむら,Sakae-mura,荣村,榮村,사카에촌,Sacae-mura,Vinh thôn
21,21201,212016,,city,岐阜市,ぎふし,Gifu-shi,岐阜市,岐阜市,기후시,Gifu-xi,Kỳ Phụ thị
21,21202,212024,,city,大垣市,おおがきし,Ogaki-shi,大垣市,大垣市,오가키시,Ōgaqui-xi,Đại Viên thị
21,21203,212032,,city,高山市,たかやまし,Takayama-shi,高山市,高山市,다카야마시,Tacayama-xi,Cao Sơn thị
21,21204,212040,,city,多治見市,たじみし,Tajimi-shi,多治见市,多治見市,다지미시,Tajimi-xi,Đa Trị Kiến thị
21,21205,212059,,city,関市,せきし,Seki-shi,关市,關市,세키시,Sequi-xi,Quan thị
21,21206,212067,,city,中津川市,なかつがわし,Nakatsugawa-shi,中津川市,中津川市,나카쓰가와시,Nacatçugawa-xi,Trung Tân Xuyên thị
21,21207,212075,,city,美濃市,みのし,Mino-shi,美浓市,美濃市,미노시,Mino-xi,Mỹ Nùng thị
21,21208,212083,,city,瑞浪市,みずなみし,Mizunami-shi,瑞浪市,瑞浪市,미즈나미시,Mizunami-xi,Thụy Lãng thị
21,21209,212091,,city,羽島市,はしまし,Hashima-shi,羽岛市,羽島市,하시마시,Haxima-xi,Vũ Đảo thị
21,21210,212105,,city,恵那市,えなし,Ena-shi,惠那市,惠那市,에나시,Ena-xi,Huệ Na thị
21,21211,212113,,city,美濃加茂市,みのかもし,Minokamo-shi,美浓加茂市,美濃加茂市,미노카모시,Minocamo-xi,Mỹ Nùng Gia Mậu thị
21,21212,212121,,city,土岐市,ときし,Toki-shi,土岐市,土岐市,도키시,Toqui-xi,Thổ Kỳ thị
21,21213,212130,,city,各務原市,かかみがはらし,Kakamigahara-shi,各务原市,各務原市,가카미가하라시,Cacamigahara-xi,Các Vụ Nguyên thị
21,21214,212148,,city,可児市,かにし,Kani-shi,可儿市,可兒市,가니시,Cani-xi,Khả Nhi thị
21,21215,212156,,city,山県市,やまがたし,Yamagata-shi,山县市,山縣市,야마가타시,Yamagata-xi,Sơn Huyện thị
21,21216,212164,,city,瑞穂市,みずほし,Mizuho-shi,瑞穗市,瑞穗市,미즈호시,Mizuho-xi,Thụy Tuệ thị
21,21217,212172,,city,飛騨市,ひだし,Hida-shi,飞驒市,飛驒市,히다시,Hida-xi,Phi Đàn thị
21,21218,212180,,city,本巣市,もとすし,Motosu-shi,本巢市,本巢市,모토스시,Motosu-xi,Bản Tổ thị
21,21219,212199,,city,郡上市,ぐじょうし,Gujo-shi,郡上市,郡上市,구조시,Gujō-xi,Quận Thượng thị
21,21220,212202,,city,下呂市,げろし,Gero-shi,下吕市,下呂市,게로시,Gero-xi,Hạ Lữ thị
21,21221,212210,,city,海津市,かいづし,Kaizu-shi,海津市,海津市,가이즈시,Caizu-xi,Hải Tân thị
21,21302,213020,,town,岐南町,ぎなんちょう,Ginan-cho,岐南町,岐南町,기난정,Ginan-xo,Lạp Tùng đinh
21,21303,213039,,town,笠松町,かさまつちょう,Kasamatsu-cho,笠松町,笠松町,가사마쓰정,Casamatçu-xo,Dưỡng Lão đinh
21,21341,213411,,town,養老町,ようろうちょう,Yoro-cho,养老町,養老町,요로정,Yōrō-xo,Dưỡng Lão đinh
21,21361,213616,,town,垂井町,たるいちょう,Tarui-cho,垂井町,垂井町,다루이정,Tarui-xo,Thùy Tỉnh đinh
21,21362,213624,,town,関ケ原町,せきがはらちょう,Sekigahara-cho,关原町,關原町,세키가하라정,Sequigahara-xo,Quan Cá Nguyên đinh
21,21381,213810,,town,神戸町,ごうどちょう,Godo-cho,神户町,神戶町,고도정,Gōdo-xo,Thần Hộ đinh
21,21382,213829,,town,輪之内町,わのうちちょう,Wanouchi-cho,轮之内町,輪之內町,와노우치정,Wanōxi-xo,Luân Chi Nội đinh
21,21383,213837,,town,安八町,あんぱちちょう,Anpachi-cho,安八町,安八町,안파치정,Ampaxi-xo,An Bát đinh
21,21401,214019,,town,揖斐川町,いびがわちょう,Ibigawa-cho,揖斐川町,揖斐川町,이비가와정,Ibigawa-xo,Y Bỉ Xuyên đinh
21,21403,214035,,town,大野町,おおのちょう,Ono-cho,大野町,大野町,오노정,Ōno-xo,Đại Dã đinh
21,21404,214043,,town,池田町,いけだちょう,Ikeda-cho,池田町,池田町,이케다정,Iqueda-xo,Trì Điền đinh
21,21421,214213,,town,北方町,きたがたちょう,Kitagata-cho,北方町,北方町,기타가타정,Quitagata-xo,Bắc Phương đinh
21,21501,215015,,town,坂祝町,さかほぎちょう,Sakahogi-cho,坂祝町,坂祝町,사카호기정,Sacahogi-xo,Bản Chúc đinh
21,21502,215023,,town,富加町,とみかちょう,Tomika-cho,富加町,富加町,도미카정,Tomica-xo,Phú Gia đinh
21,21503,215031,,town,川辺町,かわべちょう,Kawabe-cho,川边町,川邊町,가와베정,Cawabe-xo,Xuyên Biên đinh
21,21504,215040,,town,七宗町,ひちそうちょう,Hichiso-cho,七宗町,七宗町,히치소정,Hixisō-xo,Thất Tông đinh
21,21505,215058,,town,八百津町,やおつちょう,Yaotsu-cho,八百津町,八百津町,야오쓰정,Yaotçu-xo,Bạch Xuyên thôn
21,21506,215066,,town,白川町,しらかわちょう,Shirakawa-cho,白川町,白川町,시라카와정,Xiracawa-xo,Bạch Xuyên đinh
21,21507,215074,,village,東白川村,ひがししらかわむら,Higashishirakawa-mura,东白川村,東白川村,히가시시라카와촌,Higaxixiracawa-mura,Đông Bạch Xuyên thôn
21,21521,215210,,town,御嵩町,みたけちょう,Mitake-cho,御嵩町,御嵩町,미타케정,Mitaque-xo,Ngự Cao đinh
21,21604,216046,,village,白川村,しらかわむら,Shirakawa-mura,白川村,白川村,시라카와촌,Xiracawa-mura,Bạch Xuyên thôn
22,22100,221007,,designated_city,静岡市,しずおかし,Shizuoka-shi,静冈市,靜岡市,시즈오카시,Xizuoca-xi,Tĩnh Cương thị
22,22101,221015,22100,ward,葵区,あおいく,Aoi-ku,葵区,葵區,아오이구,Aoi-cu,Hồi Diệp khu
22,22102,221023,22100,ward,駿河区,するがく,Suruga-ku,骏河区,駿河區,스루가구,Suruga-cu,Tuấn Hà khu
22,22103,221031,22100,ward,清水区,しみずく,Shimizu-ku,清水区,清水區,시미즈구,Ximizu-cu,Thanh Thủy khu
22,22130,221309,,designated_city,浜松市,はままつし,Hamamatsu-shi,滨松市,濱松市,하마마쓰시,Hamamatçu-xi,Tân Tùng thị
22,22131,221317,22130,ward,中央区,ちゅうおうく,Chuo-ku,中央区,中央區,주오구,Xūō-cu,Trung Ương khu
22,22132,221325,22130,ward,浜名区,はまなく,Hamana-ku,滨名区,濱名區,하마나구,Hamana-cu,Tân Danh khu
22,22133,221333,22130,ward,天竜区,てんりゅうく,Tenryu-ku,天龙区,天龍區,덴류구,Tenryū-cu,Thiên Long khu
22,22203,222038,,city,沼津市,ぬまづし,Numazu-shi,沼津市,沼津市,누마즈시,Numazu-xi,Chiểu Tân thị
22,22205,222054,,city,熱海市,あたみし,Atami-shi,热海市,熱海市,아타미시,Atami-xi,Nhiệt Hải thị
22,22206,222062,,city,三島市,みしまし,Mishima-shi,三岛市,三島市,미시마시,Mixima-xi,Tam Đảo thị
22,22207,222070,,city,富士宮市,ふじのみやし,Fujinomiya-shi,富士宫市,富士宮市,후지노미야시,Fujinomiya-xi,Phú Sĩ Cung thị
22,22208,222089,,city,伊東市,いとうし,Ito-shi,伊东市,伊東市,이토시,Itō-xi,Y Đông thị
22,22209,222097,,city,島田市,しまだし,Shimada-shi,岛田市,島田市,시마다시,Ximada-xi,Đảo Điền thị
22,22210,222100,,city,富士市,ふじし,Fuji-shi,富士市,富士市,후지시,Fuji-xi,Phú Sĩ thị
22,22211,222119,,city,磐田市,いわたし,Iwata-shi,磐田市,磐田市,이와타시,Iwata-xi,Bàn Điền thị
22,22212,222127,,city,焼津市,やいづし,Yaizu-shi,烧津市,燒津市,야이즈시,Yaizu-xi,Thiêu Tân thị
22,22213,222135,,city,掛川市,かけがわし,Kakegawa-shi,挂川市,掛川市,가케가와시,Caquegawa-xi,Quải Xuyên thị
22,22214,222143,,city,藤枝市,ふじえだし,Fujieda-shi,藤枝市,藤枝市,후지에다시,Fujieda-xi,Đằng Chi thị
22,22215,222151,,city,御殿場市,ごてんばし,Gotemba-shi,御殿场市,御殿場市,고텐바시,Gotemba-xi,Ngự Điện Trường thị
22,22216,222160,,city,袋井市,ふくろいし,Fukuroi-shi,袋井市,袋井市,후쿠로이시,Fucuroi-xi,Đại Tỉnh thị
22,22219,222194,,city,下田市,しもだし,Shimoda-shi,下田市,下田市,시모다시,Ximoda-xi,Hồ Tây thị
22,22220,222208,,city,裾野市,すそのし,Susono-shi,裾野市,裾野市,스소노시,Susono-xi,Quần Dã thị
22,22221,222216,,city,湖西市,こさいし,Kosai-shi,湖西市,湖西市,고사이시,Cosai-xi,Y Đậu thị
22,22222,222224,,city,伊豆市,いずし,Izu-shi,伊豆市,伊豆市,이즈시,Izu-xi,Ngự Tiền Kỳ thị
22,22223,222232,,city,御前崎市,おまえざきし,Omaezaki-shi,御前崎市,御前崎市,오마에자키시,Omaezaqui-xi,Cúc Xuyên thị
22,22224,222240,,city,菊川市,きくがわし,Kikugawa-shi,菊川市,菊川市,기쿠가와시,Quicugawa-xi,Y Đậu Chi Quốc thị
22,22225,222259,,city,伊豆の国市,いずのくにし,Izunokuni-shi,伊豆之国市,伊豆之國市,이즈노쿠니시,Izunocuni-xi,Mục Chi Nguyên thị
22,22226,222267,,city,牧之原市,まきのはらし,Makinohara-shi,牧之原市,牧之原市,마키노하라시,Maquinohara-xi,Mục Chi Nguyên thị
22,22301,223018,,town,東伊豆町,ひがしいずちょう,Higashiizu-cho,东伊豆町,東伊豆町,히가시이즈정,Higaxiizu-xo,Đông Y Đậu đinh
22,22302,223026,,town,河津町,かわづちょう,Kawazu-cho,河津町,河津町,가와즈정,Cawazu-xo,Hà Tân đinh
22,22304,223042,,town,南伊豆町,みなみいずちょう,Minamiizu-cho,南伊豆町,南伊豆町,미나미이즈정,Minamiizu-xo,Tùng Kỳ đinh
22,22305,223050,,town,松崎町,まつざきちょう,Matsuzaki-cho,松崎町,松崎町,마쓰자키정,Matçuzaqui-xo,Tây Y Đậu đinh
22,22306,223069,,town,西伊豆町,にしいずちょう,Nishiizu-cho,西伊豆町,西伊豆町,니시이즈정,Nixiizu-xo,Tây Y Đậu đinh
22,22325,223255,,town,函南町,かんなみちょう,Kannami-cho,函南町,函南町,간나미정,Cannami-xo,Hàm Nam đinh
22,22341,223417,,town,清水町,しみずちょう,Shimizu-cho,清水町,清水町,시미즈정,Ximizu-xo,Thanh Thủy đinh
22,22342,223425,,town,長泉町,ながいずみちょう,Nagaizumi-cho,长泉町,長泉町,나가이즈미정,Nagaizumi-xo,Trường Tuyền đinh
22,22344,223441,,town,小山町,おやまちょう,Oyama-cho,小山町,小山町,오야마정,Oyama-xo,Tiểu Sơn đinh
22,22424,224243,,town,吉田町,よしだちょう,Yoshida-cho,吉田町,吉田町,요시다정,Yoxida-xo,Cát Điền đinh
22,22429,224294,,town,川根本町,かわねほんちょう,Kawanehon-cho,川根本町,川根本町,가와네혼정,Cawanehon-xo,Xuyên Căn Bản đinh
22,22461,224618,,town,森町,もりまち,Mori-machi,森町,森町,모리정,Mori-maxi,Sâm đinh
23,23100,231002,,designated_city,名古屋市,なごやし,Nagoya-shi,名古屋市,名古屋市,나고야시,Nagoia-xi,Danh Cổ Ốc thị
23,23101,231010,23100,ward,千種区,ちくさく,Chikusa-ku,千种区,千種區,지쿠사구,Xicusa-cu,Thiên Chủng khu
23,23102,231029,23100,ward,東区,ひがしく,Higashi-ku,东区,東區,히가시구,Higaxi-cu,Đông khu
23,23103,231037,23100,ward,北区,きたく,Kita-ku,北区,北區,기타구,Quita-cu,Bắc khu
23,23104,231045,23100,ward,西区,にしく,Nishi-ku,西区,西區,니시구,Nixi-cu,Tây khu
23,23105,231053,23100,ward,中村区,なかむらく,Nakamura-ku,中村区,中村區,나카무라구,Nacamura-cu,Trung Thôn khu
23,23106,231061,23100,ward,中区,なかく,Naka-ku,中区,中區,나카구,Naca-cu,Trung khu
23,23107,231070,23100,ward,昭和区,しょうわく,Showa-ku,昭和区,昭和區,쇼와구,Xōwa-cu,Chiêu Hòa khu
23,23108,231088,23100,ward,瑞穂区,みずほく,Mizuho-ku,瑞穗区,瑞穗區,미즈호구,Mizuho-cu,Thụy Tuệ khu
23,23109,231096,23100,ward,熱田区,あつたく,Atsuta-ku,热田区,熱田區,아쓰타구,Atçuta-cu,Nhiệt Điền khu
23,23110,231100,23100,ward,中川区,なかがわく,Nakagawa-ku,中川区,中川區,나카가와구,Nacagawa-cu,Trung Xuyên khu
23,23111,231118,23100,ward,港区,みなとく,Minato-ku,港区,港區,미나토구,Minato-cu,Cảng khu
23,23112,231126,23100,ward,南区,みなみく,Minami-ku,南区,南區,미나미구,Minami-cu,Nam khu
23,23113,231134,23100,ward,守山区,もりやまく,Moriyama-ku,守山区,守山區,모리야마구,Moriyama-cu,Thủ Sơn khu
23,23114,231142,23100,ward,緑区,みどりく,Midori-ku,绿区,綠區,미도리구,Midori-cu,Lục khu
23,23115,231150,23100,ward,名東区,めいとうく,Meito-ku,名东区,名東區,메이토구,Meitō-cu,Danh Đông khu
23,23116,231169,23100,ward,天白区,てんぱくく,Tempaku-ku,天白区,天白區,덴파쿠구,Tempacu-cu,Thiên Bạch khu
23,23201,232017,,city,豊橋市,とよはしし,Toyohashi-shi,丰桥市,豐橋市,도요하시시,Toyohaxi-xi,Phong Kiều thị
23,23202,232025,,city,岡崎市,おかざきし,Okazaki-shi,冈崎市,岡崎市,오카자키시,Ocazaqui-xi,Cương Khi thị
